EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,DistanceFromHome,Education,EmployeeCount,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,Mean_In_Time,Mean_Out_Time,Mean_Duration_Hours,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married
2582,4.0,3.0,3.0,28,25,3,1,1,2.610527314069602,3.0,16,8,1,6.0,4,2,2,2,3,3,10.000833333333333,19.294722222222223,9.293692547969655,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2583,3.0,2.0,4.0,47,1,4,1,1,-0.4175059517827325,8.0,11,8,0,16.0,3,8,1,7,3,3,10.01361111111111,16.04527777777778,6.031623159303883,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2584,4.0,1.0,3.0,56,4,3,1,2,2.8353297276035136,4.0,14,8,0,6.0,6,0,0,0,3,3,9.993055555555555,17.810277777777777,7.8171073181615345,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2585,1.0,1.0,3.0,39,1,3,1,1,0.8518415136724529,1.0,12,8,1,10.0,2,10,7,9,3,3,10.016388888888889,17.02111111111111,7.004743418116912,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2586,4.0,2.0,3.0,38,4,2,1,1,-0.43747894504566975,1.0,13,8,0,20.0,2,20,0,7,3,3,9.99472222222222,20.628611111111113,10.63375502008032,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2587,4.0,4.0,2.0,58,5,3,1,5,-0.9240550575150998,4.0,21,8,1,29.0,3,1,0,0,3,4,9.965,19.686666666666667,9.721772646140117,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2588,1.0,3.0,3.0,32,9,3,1,2,2.695731253414686,3.0,17,8,1,8.0,2,4,0,3,3,3,9.995833333333332,20.032777777777778,10.036867469879518,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2589,2.0,4.0,4.0,38,3,4,1,1,-0.4277049270659345,2.0,21,8,1,10.0,1,5,0,3,3,4,9.99472222222222,17.584166666666665,7.589405399375279,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2590,2.0,4.0,3.0,49,11,4,1,2,-0.636783920371576,3.0,11,8,1,28.0,4,5,4,3,2,3,9.990277777777777,16.346944444444443,6.356584114234717,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2591,2.0,4.0,3.0,42,1,3,1,1,-0.8777347114372238,3.0,12,8,1,14.0,3,0,0,0,3,3,9.994166666666667,18.61416666666667,8.619812583668006,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2592,1.0,2.0,3.0,27,8,1,1,4,0.7921350125353743,1.0,13,8,1,1.0,2,1,0,0,3,3,9.987499999999999,16.461111111111112,6.473587684069612,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2593,2.0,1.0,1.0,35,25,1,1,1,-0.23222456747122902,0.0,18,8,0,6.0,4,5,0,4,3,3,9.981388888888889,16.58138888888889,6.600016733601071,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2594,3.0,3.0,2.0,28,21,1,1,3,0.31342061018007933,1.0,16,8,2,5.0,2,5,1,4,3,3,9.999166666666666,16.68027777777778,6.681024096385542,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2595,3.0,1.0,4.0,31,23,1,1,1,-0.5600791270958274,1.0,11,8,1,4.0,4,4,2,3,4,3,10.067499999999999,19.774166666666666,9.706739178937973,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2596,1.0,2.0,3.0,36,1,3,1,2,-0.7787196597294709,1.0,19,8,2,5.0,5,5,0,2,1,3,10.001388888888888,17.076666666666668,7.075326863007586,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2597,1.0,4.0,2.0,34,2,3,1,4,-0.38414680346059255,1.0,16,8,1,14.0,2,14,2,1,3,3,9.986666666666666,16.05027777777778,6.063703703703704,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2598,4.0,3.0,2.0,34,19,3,1,1,-0.6722678552110497,1.0,16,8,0,9.0,2,8,1,1,2,3,9.996944444444443,16.748333333333335,6.751493752788933,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2599,3.0,1.0,2.0,26,2,2,1,2,-0.9397784777433695,0.0,13,8,0,8.0,6,7,7,6,4,3,10.006666666666666,16.783333333333335,6.776620928157072,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2600,1.0,1.0,2.0,29,2,4,1,2,-0.9363788193156355,0.0,22,8,0,6.0,2,5,0,2,4,4,10.019166666666667,17.709722222222222,7.690649263721553,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2601,3.0,4.0,3.0,32,3,1,1,3,-0.06245412473626198,5.0,17,8,1,9.0,5,5,1,2,4,3,9.981111111111112,16.58722222222222,6.606166889781347,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2602,4.0,1.0,3.0,31,25,5,1,2,2.4558428556077048,1.0,14,8,1,10.0,2,10,8,7,3,3,9.97888888888889,16.85388888888889,6.875118250780901,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2603,3.0,4.0,2.0,28,7,5,1,2,2.256537880281799,5.0,15,8,1,6.0,2,4,0,3,2,3,10.025,16.336666666666666,6.311822846943328,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2604,1.0,1.0,2.0,38,9,2,1,3,-0.8777347114372238,4.0,12,8,0,20.0,3,1,0,0,2,3,9.988055555555555,17.155277777777776,7.167245649263721,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2605,3.0,4.0,3.0,35,5,3,1,2,-0.34420081693471793,1.0,18,8,1,10.0,1,10,0,9,1,3,9.96111111111111,18.684166666666666,8.72313922356091,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2606,4.0,4.0,3.0,27,2,3,1,1,-0.5522174169816926,1.0,15,8,0,7.0,2,7,0,7,3,3,10.042777777777777,17.866111111111113,7.823269745649264,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2607,4.0,4.0,3.0,32,8,1,1,2,-0.39859535177846206,8.0,17,8,1,8.0,2,1,0,0,2,3,10.025,17.309722222222224,7.284670905845605,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2608,1.0,4.0,3.0,31,2,1,1,3,0.12558948204777534,1.0,14,8,1,10.0,2,10,0,8,3,3,9.991666666666665,20.131944444444446,10.140255466309684,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2609,1.0,1.0,2.0,53,18,3,1,1,-0.6544196484654462,6.0,15,8,1,15.0,4,2,2,2,3,3,10.016944444444444,20.58722222222222,10.570197456492636,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2610,1.0,3.0,2.0,54,14,3,1,3,0.036348448319757636,3.0,17,8,1,9.0,2,4,2,3,3,3,9.98361111111111,17.8125,7.828789602855868,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2611,4.0,3.0,3.0,33,2,4,1,4,2.2049055679105884,1.0,14,8,3,9.0,2,9,2,8,3,3,9.9825,17.801666666666666,7.8191532797858105,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2612,1.0,3.0,3.0,43,3,3,1,1,0.5505467855145264,1.0,12,8,1,10.0,0,10,0,9,3,3,10.025833333333335,17.458333333333332,7.432361668897814,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2613,4.0,2.0,3.0,38,2,5,1,4,0.41286061919129907,0.0,14,8,0,7.0,3,6,1,2,2,3,10.018611111111111,17.97972222222222,7.960993975903614,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2614,3.0,2.0,3.0,55,9,3,1,2,1.150161540706112,4.0,15,8,1,35.0,3,10,1,4,2,3,9.99861111111111,18.180555555555557,8.181921017402946,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2615,4.0,4.0,3.0,31,6,3,1,1,-0.418355866389666,1.0,13,8,0,1.0,2,1,0,0,3,3,9.995555555555555,20.686666666666667,10.691249442213298,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2616,2.0,1.0,3.0,39,4,3,1,2,0.7116056035284251,0.0,12,8,1,21.0,5,20,11,10,2,3,10.008888888888889,16.133055555555558,6.124180053547524,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2617,4.0,3.0,3.0,42,10,4,1,2,-0.07477788653679776,1.0,13,8,1,20.0,3,20,3,7,3,3,9.998333333333333,16.61527777777778,6.6168384649709955,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2618,3.0,3.0,4.0,31,14,2,1,2,-0.8926082170585602,4.0,14,8,0,13.0,3,11,4,8,3,3,10.013055555555555,16.15861111111111,6.145749665327979,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2619,3.0,1.0,3.0,54,1,3,1,2,-0.8798594979545576,6.0,13,8,1,9.0,2,5,1,4,4,3,10.001944444444444,20.18888888888889,10.187010263275322,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2620,2.0,3.0,2.0,24,5,4,1,1,2.41334712526103,1.0,11,8,2,4.0,5,4,1,2,1,3,10.008055555555556,16.885555555555555,6.877443105756359,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2621,4.0,4.0,4.0,23,7,3,1,2,2.695093817459486,1.0,11,8,1,5.0,2,5,1,4,3,3,9.988055555555555,16.968888888888888,6.980906961178046,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2622,4.0,3.0,4.0,40,21,3,1,3,2.807707502878175,1.0,21,8,0,10.0,1,10,9,4,2,4,10.010833333333334,17.751944444444444,7.741047523427041,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2623,2.0,2.0,3.0,40,8,1,1,5,-0.6287097316057078,3.0,18,8,3,15.0,3,11,5,10,2,3,10.00388888888889,16.22472222222222,6.220750780901383,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2624,3.0,2.0,3.0,25,20,5,1,2,0.42433446638490135,4.0,12,8,0,6.0,2,2,1,2,3,3,10.017777777777779,16.239444444444445,6.22169567157519,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2625,4.0,2.0,2.0,30,20,4,1,2,-0.3913710776195273,1.0,11,8,0,12.0,3,12,1,7,2,3,10.023055555555556,16.11777777777778,6.094785809906292,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2626,4.0,3.0,2.0,25,7,2,1,5,-0.5099341652867508,6.0,15,8,1,7.0,2,2,0,2,3,3,9.995833333333332,19.915277777777778,9.919428826416778,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2627,1.0,3.0,3.0,47,1,4,1,2,-0.478912282133678,2.0,13,8,1,25.0,2,17,12,11,2,3,9.995555555555555,17.729999999999997,7.734394243641232,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2628,2.0,3.0,2.0,33,1,3,1,2,1.5984914958635346,1.0,12,8,0,1.0,4,1,0,0,3,3,10.001666666666667,16.248333333333335,6.246456938866578,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2629,4.0,2.0,3.0,38,19,3,1,2,0.08288127304936688,0.0,17,8,0,16.0,3,15,5,8,3,3,9.983333333333333,17.83,7.846599732262383,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2630,1.0,3.0,3.0,31,10,4,1,3,-0.08030233148186552,0.0,13,8,1,3.0,3,2,1,2,3,3,10.036666666666667,17.217777777777776,7.1811256135653725,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2631,1.0,3.0,3.0,38,1,4,1,2,-0.6021499001390358,2.0,19,8,0,10.0,2,8,7,7,3,3,10.005,16.518055555555556,6.513176037483266,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2632,4.0,1.0,2.0,42,6,3,1,2,0.7447522731988316,6.0,19,8,1,9.0,3,4,1,2,1,3,9.995833333333332,19.672222222222224,9.67615350290049,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2633,4.0,4.0,3.0,41,2,2,1,1,-0.8745475316612232,3.0,17,8,1,12.0,1,5,1,0,1,3,10.009444444444444,17.6525,7.643082329317269,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2634,3.0,2.0,1.0,47,21,2,1,1,-0.3960456079576615,0.0,11,8,1,14.0,2,13,5,12,2,3,10.030555555555557,17.1725,7.1419489067380635,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2635,4.0,3.0,3.0,35,4,3,1,2,0.2964223180414093,7.0,15,8,0,5.0,2,2,2,2,2,3,10.031666666666668,20.35388888888889,10.322158634538154,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2636,4.0,3.0,4.0,22,12,1,1,2,-0.843313169856417,0.0,11,8,0,4.0,1,3,1,2,3,3,10.042222222222222,16.497222222222224,6.454969879518072,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2637,2.0,3.0,3.0,35,9,3,1,2,1.4106603677312306,1.0,25,8,2,10.0,4,10,0,8,3,4,10.000555555555556,17.964444444444442,7.9638966979027215,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2638,2.0,4.0,3.0,33,3,4,1,3,-1.0394309654063227,0.0,14,8,0,10.0,2,9,8,1,2,3,10.002222222222223,18.989166666666666,8.986982373940206,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2639,3.0,2.0,3.0,32,3,2,1,3,-0.2422110641026977,1.0,13,8,0,6.0,4,6,4,1,3,3,10.030555555555557,17.015555555555554,6.985099286033021,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2640,1.0,4.0,2.0,40,1,4,1,2,-0.3042548304088433,8.0,17,8,1,8.0,3,1,0,0,2,3,9.987777777777778,16.191388888888888,6.203422579205712,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2641,2.0,2.0,3.0,32,1,2,1,3,1.5281610621397874,0.0,13,8,0,3.0,3,2,2,2,3,3,10.005277777777778,16.075277777777778,6.06991744756805,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2642,1.0,4.0,3.0,39,4,4,1,1,1.4659048171819082,7.0,14,8,1,18.0,1,7,1,7,3,3,9.99472222222222,17.95777777777778,7.9628302097278,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2643,2.0,3.0,3.0,38,20,4,1,2,-0.9506148889817717,3.0,11,8,1,20.0,3,18,1,11,2,3,10.0025,17.928333333333335,7.925853413654618,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2644,3.0,4.0,3.0,32,18,3,1,2,-0.026757711245054897,1.0,12,8,2,14.0,3,14,5,7,3,3,10.006388888888889,17.869444444444444,7.863150379294957,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2645,3.0,4.0,3.0,37,1,3,1,4,-0.2281874730882949,1.0,17,8,1,16.0,3,16,6,8,3,3,9.981388888888889,19.281388888888888,9.300094823739402,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2646,1.0,3.0,2.0,25,2,4,1,2,-0.7899810282713398,0.0,21,8,0,6.0,2,5,0,4,3,4,9.997499999999999,17.949722222222224,7.952049308344489,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2647,1.0,4.0,2.0,52,2,4,1,1,-0.40135757425099594,2.0,16,8,1,16.0,3,9,0,0,3,3,10.004444444444445,16.81972222222222,6.815334672021419,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2648,2.0,4.0,3.0,44,8,1,1,1,-0.8271647923246804,6.0,15,8,0,6.0,2,4,1,2,3,3,9.990277777777777,20.71,10.719931950022312,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2649,3.0,1.0,3.0,21,10,5,1,3,0.03911067079229152,1.0,19,8,3,2.0,0,2,1,2,3,3,9.984166666666665,18.099722222222223,8.115440651494868,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2650,4.0,4.0,2.0,39,3,4,1,2,-0.3779849225603246,2.0,12,8,1,21.0,4,6,1,3,4,3,10.001111111111111,16.37388888888889,6.3726450245426145,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2651,4.0,1.0,2.0,23,2,4,1,2,-0.06882848428826326,1.0,11,8,0,1.0,3,1,1,0,3,3,9.965555555555556,17.860277777777778,7.8947713074520305,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2652,1.0,4.0,3.0,36,24,3,1,2,-0.0813647247405324,0.0,19,8,0,10.0,2,9,3,4,3,3,9.996944444444443,17.74638888888889,7.749239178937974,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2653,4.0,2.0,3.0,36,16,1,1,2,0.8696897204180565,7.0,15,8,0,18.0,3,4,0,2,2,3,10.011111111111111,17.79888888888889,7.787563587684069,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2654,3.0,3.0,2.0,56,8,1,1,1,-0.22011328432242663,1.0,20,8,0,13.0,6,13,1,9,2,4,10.000277777777777,16.633055555555558,6.632782240071396,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2655,1.0,4.0,4.0,29,9,4,1,2,-0.7451480327555975,9.0,25,8,0,4.0,4,2,2,2,3,4,9.985555555555555,20.59361111111111,10.608104640785363,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
2656,1.0,3.0,2.0,42,17,1,1,3,0.7426274866814979,5.0,24,8,2,24.0,3,22,4,14,2,4,10.015,17.352222222222224,7.337254573850959,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2657,4.0,3.0,1.0,56,10,4,1,2,-0.5152461315800853,8.0,24,8,1,14.0,3,10,9,8,3,4,9.993611111111111,16.794722222222223,6.801035252119589,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2658,1.0,2.0,3.0,41,13,4,1,1,0.9385328035796701,0.0,15,8,1,21.0,3,20,0,10,4,3,9.993333333333332,17.740000000000002,7.746537260151718,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2659,4.0,3.0,3.0,34,1,3,1,1,-0.057567115746394344,1.0,13,8,1,8.0,3,8,1,7,3,3,10.017777777777779,17.348055555555554,7.330074743418117,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2660,4.0,4.0,2.0,36,1,1,1,1,1.4329706261632351,1.0,14,8,0,15.0,3,15,11,11,3,3,10.017222222222223,17.68166666666667,7.664526996876395,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2661,3.0,2.0,3.0,41,1,5,1,1,-0.5146086956248851,2.0,13,8,0,14.0,3,5,0,4,3,3,9.990833333333333,17.06138888888889,7.070609103078983,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2662,4.0,1.0,3.0,32,9,4,1,2,-0.15594473149894722,1.0,11,8,0,4.0,3,4,1,2,3,3,10.00388888888889,16.701944444444443,6.698235162873717,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2663,3.0,4.0,3.0,35,16,3,1,2,-0.8730601810990896,1.0,16,8,1,9.0,3,9,1,7,3,3,10.001944444444444,20.366666666666667,10.36456157965194,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2664,1.0,4.0,3.0,38,23,3,1,3,-0.5522174169816926,1.0,22,8,0,10.0,3,10,1,9,2,4,9.992222222222221,16.91361111111111,6.921584114234717,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
2665,2.0,3.0,3.0,50,4,2,1,2,2.187694797120185,7.0,14,8,1,12.0,2,6,0,1,2,3,10.01388888888889,17.18027777777778,7.166311914323963,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2666,2.0,4.0,2.0,36,22,4,1,1,-0.7549220507353328,4.0,14,8,0,8.0,1,6,0,0,2,3,9.993611111111111,16.302222222222223,6.308572066041946,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2667,4.0,3.0,3.0,45,24,3,1,1,-0.6106490462083708,8.0,16,8,1,8.0,2,5,0,1,4,3,10.010555555555555,16.128888888888888,6.118151494868362,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2668,3.0,3.0,3.0,40,10,4,1,1,0.6074910641790711,2.0,11,8,1,8.0,6,2,2,2,3,3,10.015833333333333,16.262777777777778,6.2471050870147256,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2669,3.0,3.0,4.0,35,7,2,1,2,-0.6956405069017211,1.0,25,8,0,10.0,2,10,0,2,2,4,9.981388888888889,18.34111111111111,8.359770191878626,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2670,3.0,3.0,3.0,40,17,4,1,1,-0.621485457446773,2.0,14,8,1,20.0,2,5,0,2,3,3,10.002777777777778,17.450833333333332,7.448068942436413,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2671,3.0,4.0,3.0,35,14,1,1,2,0.31554539669741305,1.0,18,8,0,4.0,3,4,1,1,3,3,9.998888888888889,16.891111111111112,6.892288041053101,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2672,4.0,2.0,3.0,29,1,3,1,3,-0.47147552932300985,4.0,11,8,0,10.0,5,4,0,3,2,3,10.011111111111111,19.672777777777778,9.66161088799643,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2673,4.0,1.0,1.0,29,5,3,1,2,0.2231171831933947,1.0,19,8,0,5.0,3,5,0,4,3,3,9.971388888888889,16.1525,6.1812460954930835,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2674,4.0,1.0,3.0,50,17,3,1,1,2.3000960038871407,4.0,15,8,2,20.0,1,3,2,0,3,3,9.978333333333333,19.39527777777778,9.416899821508256,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2675,2.0,4.0,2.0,39,25,3,1,2,2.804307844450441,0.0,11,8,0,21.0,3,20,9,6,4,3,10.010555555555555,17.453333333333333,7.442911646586346,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2676,2.0,1.0,3.0,31,8,4,1,4,1.7485014239872978,0.0,12,8,0,10.0,3,9,1,7,3,3,9.979444444444445,17.204166666666666,7.224591700133869,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2677,4.0,3.0,3.0,26,11,4,1,2,0.5896428574334674,0.0,20,8,0,5.0,3,4,0,0,3,4,9.99611111111111,17.470555555555553,7.4742347166443555,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2678,3.0,4.0,3.0,36,5,1,1,1,-1.0929755856431334,4.0,12,8,0,17.0,2,5,0,3,3,3,9.995,17.671111111111113,7.676209281570728,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
2679,4.0,1.0,3.0,39,2,1,1,1,-0.366298596714989,4.0,14,8,2,9.0,3,7,1,7,3,3,9.971666666666668,15.975277777777778,6.003504016064257,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2680,2.0,2.0,3.0,27,8,2,1,1,2.1075903454167024,1.0,20,8,1,6.0,3,6,0,3,3,4,9.989999999999998,19.178611111111113,9.18874721106649,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2681,4.0,2.0,2.0,49,6,1,1,3,-0.7451480327555975,2.0,18,8,1,17.0,2,9,0,8,2,3,9.992777777777777,16.43611111111111,6.443444890673806,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2682,2.0,3.0,4.0,34,4,3,1,1,-1.113798493513004,2.0,14,8,1,6.0,6,4,1,2,3,3,9.985277777777776,16.47972222222222,6.494545961624274,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2683,2.0,4.0,1.0,41,7,2,1,1,-0.9357413833604353,8.0,12,8,1,8.0,2,6,0,5,3,3,9.995277777777776,18.50611111111111,8.510898036590808,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2684,3.0,2.0,3.0,49,1,4,1,2,-0.14723310677787882,1.0,21,8,1,10.0,2,10,1,7,3,4,9.987222222222222,16.7025,6.715244310575636,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2685,4.0,3.0,3.0,37,2,3,1,1,-0.18186712701041902,6.0,19,8,0,7.0,2,0,0,0,3,3,9.989999999999998,18.348888888888887,8.358900044622935,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2686,4.0,3.0,3.0,33,10,2,1,2,-0.6550570844206464,1.0,14,8,0,8.0,3,8,3,0,3,3,9.972777777777777,19.297500000000003,9.32475457385096,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2687,1.0,2.0,3.0,27,5,4,1,4,-0.4468280057219383,9.0,17,8,1,6.0,3,2,2,2,2,3,10.010277777777778,16.410833333333333,6.400522088353414,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2688,4.0,4.0,2.0,32,9,2,1,2,-0.6380587922819763,0.0,16,8,1,8.0,2,7,3,6,2,3,9.977222222222222,17.206944444444442,7.229661981258366,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2689,3.0,1.0,2.0,59,2,2,1,5,-0.9427531788676368,4.0,12,8,1,12.0,3,1,0,0,3,3,9.996388888888887,19.825555555555557,9.829197902722,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2690,4.0,3.0,3.0,30,11,4,1,2,2.266311898261534,1.0,17,8,2,1.0,2,1,0,0,3,3,9.977777777777778,16.407777777777778,6.430027889335118,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
